FID,id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,the_geom,adresse,localise_face_a_adresse,commune,insee
tcl_sytral.tclarret.34875,34875,Hôtel Région Montrochet,"T1A:A,T1A:R,T2:A,T2:R",true,false,false,15163,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.819099690365759 45.740585738993744),101 COURS CHARLEMAGNE,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.35094,35094,Musée des Confluences,T1A:A,true,false,false,15167,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.818916172247387 45.73366094205571),999 COURS CHARLEMAGNE,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.35659,35659,Gare Part-Dieu Villette,"T3:A,T4A:A",true,false,false,15198,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.861878344637451 45.76021555403849),53 RUE DE LA VILLETTE,false,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.36282,36282,Stade de Montrond,"81A:A,81A:R",false,false,false,15345,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.746185269852973 45.59007306276453),70 RUE TERRE BRANDE,false,Givors,69091
tcl_sytral.tclarret.35671,35671,Décines Centre,"T3:R,T7:R",true,false,false,15210,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.9558661385096485 45.77186642607944),27 RUE EMILE BERTRAND,false,Décines-Charpieu,69275
tcl_sytral.tclarret.36320,36320,Tour de Bans,81A:A,true,false,false,15351,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.788130330406104 45.57705581669598),20 AVENUE ANATOLE FRANCE,false,Givors,69091
tcl_sytral.tclarret.39094,39094,Eaux Vives,"43A:A,43A:R",true,false,false,15517,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.828515561074677 45.839356464465375),AVENUE DES EAUX VIVES,false,Saint-Romain-au-Mont-d'Or,69233
tcl_sytral.tclarret.39095,39095,Eaux Vives,"43A:A,43A:R",true,false,false,15518,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.829283878945813 45.838124261874945),AVENUE DES EAUX VIVES,false,Saint-Romain-au-Mont-d'Or,69233
tcl_sytral.tclarret.39096,39096,St Romain Centre,"43A:A,43A:R",true,false,false,15519,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.824959334939382 45.83799971959286),RUE DU LAVOIR,false,Saint-Romain-au-Mont-d'Or,69233
tcl_sytral.tclarret.39106,39106,Parc de l'Hippodrome,"S2A:A,S2A:R",false,false,false,15520,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.719259662822055 45.80822928403049),48 AVENUE DE L HIPPODROME,true,La Tour-de-Salvagny,69250
tcl_sytral.tclarret.39134,39134,Montrochet,S1A:R,true,false,false,15521,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.815853309998897 45.7403444435375),101 COURS CHARLEMAGNE,true,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.39135,39135,Montrochet,S1A:A,true,false,false,15522,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.815963563019541 45.740423377662665),101 COURS CHARLEMAGNE,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.39174,39174,La Sucriere,S1A:A,true,false,false,15523,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.815320330358589 45.73744139768668),45 QUAI RAMBAUD,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.43534,43534,Pole Logistique,ZI1A:A,true,false,false,15950,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.9296450194639005 45.669794144996516),RUE MARCEL MERIEUX,false,Corbas,69273
tcl_sytral.tclarret.43535,43535,Pole Logistique,ZI1A:R,true,false,false,15951,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.929456450474737 45.669879520612206),RUE MARCEL MERIEUX,false,Corbas,69273
tcl_sytral.tclarret.43536,43536,Aristide Briand,C25B:R,true,false,false,15952,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.933544219914018 45.6920456290079),34 RUE ARISTIDE BRIAND,false,Saint-Priest,69290
tcl_sytral.tclarret.43554,43554,Christophe Colomb,C25B:A,true,false,false,15953,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.94418516127172 45.681724491210076),RUE DE COLLIERES,false,Mions,69283
tcl_sytral.tclarret.47872,47872,Marc-Antoine Petit,S1A:A,false,false,false,17061,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.825563342825872 45.7455903165018),6 RUE QUIVOGNE,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.47873,47873,Z.I. Terray - Schweitzer,ZI2A:R,false,false,false,17062,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.029640871600449 45.77024203792238),13 AVENUE LIONEL TERRAY,true,Meyzieu,69282
tcl_sytral.tclarret.47875,47875,Z.I. Ampere - Chandieu,"30B:A,30B:R",false,false,false,17064,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.002974761597865 45.661669367065976),13 RUE AMPERE,false,Saint-Pierre-de-Chandieu,69289
tcl_sytral.tclarret.47878,47878,Vaulx Louis Duclos,"7A:A,7A:R",false,false,false,17065,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.924519129731622 45.79080673852615),52 RUE LOUIS DUCLOS,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.47879,47879,Puces du Canal,"37A:R,7A:R",false,false,false,17066,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.8974462136209365 45.78487571093538),10 RUE LUCETTE ET RENE DESGRAND,true,Villeurbanne,69266
tcl_sytral.tclarret.47880,47880,Puces du Canal,"37A:A,37A:R,7A:A,7A:R",false,false,false,17067,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.8978871384603995 45.785121746643),10 RUE LUCETTE ET RENE DESGRAND,false,Villeurbanne,69266
tcl_sytral.tclarret.47916,47916,Z.I. Le Carreau,54B:A,false,false,false,17070,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.8942404493943465 45.68106457084135),40 ROUTE DE LYON,true,Corbas,69273
tcl_sytral.tclarret.47917,47917,Z.I. Le Carreau,54B:R,false,false,false,17071,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.8941443953320505 45.681678584839275),33 ROUTE DE LYON,false,Corbas,69273
tcl_sytral.tclarret.35670,35670,Décines Centre,"T3:A,T7:A",true,false,false,15209,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.95594217857424 45.77181010265731),27 RUE EMILE BERTRAND,false,Décines-Charpieu,69275
tcl_sytral.tclarret.37400,37400,Valmy,"5A:A,PL3A:A",false,false,false,18100,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.804549582389683 45.77542806191942),35 RUE MARIETTON,true,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.37484,37484,Grandvaux - Prieure,"S15A:A,S15A:R",false,false,false,15461,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.774506127534921 45.77298528512511),CHEMIN DE GRANDVAUX,false,Écully,69081
tcl_sytral.tclarret.37487,37487,Pole Alimentaire,"87A:A,ZI1A:A",true,false,false,15462,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.924712842579066 45.66920602518708),RUE MARCEL MERIEUX,false,Corbas,69273
tcl_sytral.tclarret.37488,37488,Pole Alimentaire,"87A:R,ZI1A:R",true,false,false,15463,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.924805204621637 45.66929453718736),RUE MARCEL MERIEUX,false,Corbas,69273
tcl_sytral.tclarret.37491,37491,Industrie Charbonnier,ZI1A:A,false,false,false,15464,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.912401358329615 45.68762750775042),145 CHEMIN DU CHARBONNIER,true,Vénissieux,69259
tcl_sytral.tclarret.37492,37492,Industrie Charbonnier,ZI1A:R,false,false,false,15465,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.912466767123971 45.687653009428416),145 CHEMIN DU CHARBONNIER,false,Vénissieux,69259
tcl_sytral.tclarret.37498,37498,Dardilly Les Longes,61B:R,true,false,false,15466,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.744922323493856 45.83652305410466),79 ROUTE NATIONALE 6,false,Dardilly,69072
tcl_sytral.tclarret.37506,37506,Porte de Lyon,"3A:A,89D:A,89E:A",true,false,false,15468,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.762793325514298 45.821450853398005),4 AVENUE DE LA PORTE DE LYON,true,Dardilly,69072
tcl_sytral.tclarret.37597,37597,Mairie St Cyr,"N20:A,S7A:A",false,false,false,15470,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.817730796086016 45.815894844235),13 RUE JEAN ET CATHERINE REYNIER,true,Saint-Cyr-au-Mont-d'Or,69191
tcl_sytral.tclarret.38304,38304,Laennec,PL2A:A,false,false,false,18101,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.887099364234108 45.73788125436466),16 RUE GUILLAUME PARADIN,true,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.39474,39474,Gorge de Loup,86A:A,true,false,false,15568,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8041767123501335 45.766543189806974),1 RUE PROFESSEUR GUERIN,false,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.39476,39476,Rond-Point du Sutin,S2A:A,false,false,false,15569,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.7214095050246 45.801688673586604),AVENUE DU CASINO,false,La Tour-de-Salvagny,69250
tcl_sytral.tclarret.43555,43555,Christophe Colomb,C25B:R,true,false,false,15954,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.94452223231885 45.682499516234294),RUE DUMONT D URVILLE,false,Mions,69283
tcl_sytral.tclarret.43676,43676,Parc activites la Tour,"122:A,GE4A:A",false,false,false,15980,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.722933617043959 45.817669263779436),18 AVENUE DES MONTS D OR,false,La Tour-de-Salvagny,69250
tcl_sytral.tclarret.43677,43677,Parc activites la Tour,"122:R,GE4A:R",false,false,false,15981,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.722794604551186 45.817696247803944),18 AVENUE DES MONTS D OR,false,La Tour-de-Salvagny,69250
tcl_sytral.tclarret.43715,43715,Parilly Jean Zay,93A:A,true,false,false,15982,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.903173118624364 45.7122868626298),BOULEVARD DE PARILLY,false,Saint-Priest,69290
tcl_sytral.tclarret.43716,43716,Parilly Jean Zay,93A:R,true,false,false,15983,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.902645042185303 45.71198389667739),BOULEVARD DE PARILLY,false,Saint-Priest,69290
tcl_sytral.tclarret.43734,43734,Crepieux-la-Pape,"A32:A,A71:A,S8A:A",false,false,false,15984,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.885149007327973 45.80545365123307),26 ROUTE DE GENEVE,false,Rillieux-la-Pape,69286
tcl_sytral.tclarret.45797,45797,Duchere Martiniere,S11A:A,true,false,false,16153,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.795030068689481 45.7860600991708),AVENUE DU PLATEAU,false,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.45798,45798,Duchere Martiniere,"S11A:A,S11A:R",true,false,false,16154,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.795122050548488 45.786103091089096),AVENUE D ECULLY,false,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.37601,37601,Place Coponat,"68B:A,68B:R,76A:A,76A:R",true,false,false,15471,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.970247159419364 45.74005116143395),27 RUE DE LA REPUBLIQUE,true,Chassieu,69271
tcl_sytral.tclarret.37616,37616,Ecully Le Trouillat,"S15A:A,S15A:R",false,false,false,15472,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.77391113292449 45.77575520069435),17 AVENUE EDOUARD PAYEN,false,Écully,69081
tcl_sytral.tclarret.39576,39576,Jacques Prevert,"111A:R,54B:R,76A:R",true,false,false,15575,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.895111297209846 45.662578603123436),95 AVENUE DE CORBETTA,false,Corbas,69273
tcl_sytral.tclarret.39577,39577,Corbas Les Bruyeres,76A:R,false,false,false,15576,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.902071071415647 45.65941097730813),CHEMIN DES BRUYERES,false,Corbas,69273
tcl_sytral.tclarret.39578,39578,Corbas Les Bruyeres,76A:A,false,false,false,15577,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.9027883165128685 45.65937655270418),CHEMIN DES BRUYERES,false,Corbas,69273
tcl_sytral.tclarret.39614,39614,Parc Nelson Mandela,T36:A,false,false,false,15578,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.950074078134233 45.670272480303545),70 RUE DU 23 AOUT 1944,true,Mions,69283
tcl_sytral.tclarret.39674,39674,Jean Sebastien Bach,"35A:A,35A:R,87A:A,ZI1A:A",false,false,false,15579,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.897683804483438 45.6939955768215),16 BOULEVARD NOVY JICIN,false,Vénissieux,69259
tcl_sytral.tclarret.39675,39675,Jean Sebastien Bach,"35A:A,35A:R,87A:R,ZI1A:R",false,false,false,15580,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.897725643144952 45.69406663243511),16 BOULEVARD NOVY JICIN,true,Vénissieux,69259
tcl_sytral.tclarret.39895,39895,Lycée Lumière,"26A:A,26A:R,34A:R,C16A:A",true,false,false,15582,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.862997007732171 45.73445977502088),42 RUE PAUL CAZENEUVE,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.39898,39898,Etats-Unis Tony Garnier,"26A:R,34A:R,C16A:R",true,false,false,15583,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.864294453965467 45.733871310618234),69 BOULEVARD DES ETATS UNIS,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.39919,39919,Hop. Feyzin Venissieux,"93A:R,C12A:A",true,false,false,15587,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.865298510079536 45.68859166426042),1 AVENUE DU 11 NOVEMBRE 1918,false,Vénissieux,69259
tcl_sytral.tclarret.39920,39920,Hop. Feyzin Venissieux,"93A:A,C12A:R",true,false,false,15588,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.865028482434964 45.68865464157962),2 AVENUE DU 11 NOVEMBRE 1918,false,Vénissieux,69259
tcl_sytral.tclarret.39921,39921,Lamothe - Madeleine,"35A:R,C12A:R",true,false,false,15589,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.84911102979332 45.7450779014107),3 ROUTE DE VIENNE,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.39922,39922,Domer - Chevreul,C7B:A,true,false,false,15590,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.844865021732382 45.74683079907687),13 RUE DOMER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.39936,39936,Cite Tase,"52D:A,68B:A,ZI5B:A",true,false,false,15591,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.928727254218375 45.75847499192178),RUE ALFRED DE MUSSET,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.39937,39937,Carre de Soie,"52D:A,67A:R,ZI4A:R",true,false,false,15592,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.920237337131503 45.764877647700544),297 AVENUE DE BOHLEN,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.39938,39938,Carre de Soie,"52D:R,67A:A,ZI4A:A",true,false,false,15593,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.921579809286834 45.76498177316347),1 AVENUE DE BOHLEN,true,Vaulx-en-Velin,69256
tcl_sytral.tclarret.39940,39940,Maurice Ravel,"39A:A,60A:A",true,false,false,15594,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.860985507905996 45.677313615944506),61 ROUTE DE LYON,false,Feyzin,69276
tcl_sytral.tclarret.39941,39941,Hop. Feyzin Venissieux,60A:R,true,false,false,15595,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.861651551470492 45.688241610518276),1 ROUTE DE LYON,true,Feyzin,69276
tcl_sytral.tclarret.39942,39942,Hop. Feyzin Venissieux,60A:A,true,false,false,15596,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.861613371299254 45.68889074061977),BOULEVARD YVES FARGE,false,Saint-Fons,69199
tcl_sytral.tclarret.39947,39947,Cimetiere de St Fons,"60A:R,93A:A",true,false,false,15597,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8579533657362814 45.69787533370581),102 BOULEVARD YVES FARGE,true,Saint-Fons,69199
tcl_sytral.tclarret.39948,39948,Cimetiere de St Fons,"60A:A,93A:R",true,false,false,15598,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.858123201979364 45.697376446253884),102 BOULEVARD YVES FARGE,false,Saint-Fons,69199
tcl_sytral.tclarret.39953,39953,Carriere du Port,60A:R,true,false,false,15601,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.84034749679994 45.722293518168364),14 RUE DE FOS SUR MER,true,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.39954,39954,Carriere du Port,60A:A,true,false,false,15602,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.840379508762126 45.72186146919216),9 RUE DE FOS SUR MER,true,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.39955,39955,Port Edouard Herriot,60A:R,true,false,false,15603,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.838321571141869 45.72549837883675),1B RUE DE FOS SUR MER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.39956,39956,Port Edouard Herriot,60A:A,true,false,false,15604,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.838870774620725 45.72542312404237),4 RUE DE FOS SUR MER,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.39959,39959,Les Geraniums,60A:A,true,false,false,15606,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8615446130799125 45.66638019293955),5 RUE D ALSACE,false,Feyzin,69276
tcl_sytral.tclarret.39960,39960,Feyzin Mairie,"39A:A,60A:A",true,false,false,15607,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.859960987644898 45.670205369684744),56 ROUTE DE LYON,true,Feyzin,69276
tcl_sytral.tclarret.39974,39974,Joliot-Curie - M. Sembat,"35A:A,79A:R",true,false,false,15608,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.879428183268094 45.71395279245438),38 BOULEVARD IRENE JOLIOT CURIE,false,Vénissieux,69259
tcl_sytral.tclarret.39975,39975,Joliot-Curie - M. Sembat,35A:R,true,false,false,15609,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.878529676867901 45.7139731560461),34 BOULEVARD MARCEL SEMBAT,false,Vénissieux,69259
tcl_sytral.tclarret.39976,39976,Gare de Vénissieux,"62A:R,87A:A,87A:R",false,false,false,15610,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.888274041878731 45.70658690172486),1 RUE DES COMBATS DU 24 AOUT 1944,false,Vénissieux,69259
tcl_sytral.tclarret.39996,39996,Vaulx-en-Velin La Soie,52D:A,true,false,false,15611,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.920858144386861 45.76111874639398),AVENUE DES CANUTS,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.39998,39998,Meyzieu Z.i.,"28A:A,28A:R,323A:A,323A:R",true,false,false,15613,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (5.031565090985128 45.767977173327026),RUE ANTOINE BECQUEREL,false,Meyzieu,69282
tcl_sytral.tclarret.40014,40014,Lycée Lumière,C16A:R,true,false,false,15614,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8637246710080975 45.735190492960776),37 RUE PAUL CAZENEUVE,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.40016,40016,Beauvisage CISL,"26A:R,34A:R,C16A:R",true,false,false,15615,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.867474631501783 45.729804248649614),103 BOULEVARD DES ETATS UNIS,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.40034,40034,Commune de Paris,93A:R,true,false,false,15616,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.869635340306875 45.70274279642587),23 RUE DE LA COMMUNE DE PARIS,false,Vénissieux,69259
tcl_sytral.tclarret.40035,40035,Commune de Paris,93A:A,true,false,false,15617,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8695036058985695 45.70272758908349),28 RUE DE LA COMMUNE DE PARIS,false,Vénissieux,69259
tcl_sytral.tclarret.40036,40036,Gare de Vénissieux,"111A:R,112A:R,113:R,35A:R,39A:R,54B:R,800:A,800:R,87A:R,93A:A,ZI1A:R",true,false,false,15618,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.887608359455358 45.70525185182412),BOULEVARD AMBROISE CROIZAT,false,Vénissieux,69259
tcl_sytral.tclarret.40115,40115,Gare de Vénissieux,"111A:A,112A:A,113:A,35A:A,39A:A",true,false,false,15621,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.887454198217751 45.70469727877438),BOULEVARD AMBROISE CROIZAT,false,Vénissieux,69259
tcl_sytral.tclarret.40135,40135,Croizat - Paul Bert,39A:R,true,false,false,15622,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.887752180512137 45.700036842219774),43 BOULEVARD AMBROISE CROIZAT,false,Vénissieux,69259
tcl_sytral.tclarret.40174,40174,Europa,"C25B:A,ZI1A:R",true,false,false,15623,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.933441735720961 45.681156161007365),26 BOULEVARD DES NATIONS,false,Corbas,69273
tcl_sytral.tclarret.40175,40175,Europa,"C25B:A,C25B:R,ZI1A:A",true,false,false,15624,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.933508238580255 45.68117757441028),26 BOULEVARD DES NATIONS,true,Corbas,69273
tcl_sytral.tclarret.40179,40179,Croizat - Paul Bert,35A:R,true,false,false,15625,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.888091820782721 45.700713212544144),35 RUE PAUL BERT,false,Vénissieux,69259
tcl_sytral.tclarret.40194,40194,Vaulx Salengro,"68B:A,ZI5B:A",true,false,false,15626,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.927444066851111 45.74967909435204),174 AVENUE ROGER SALENGRO,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.40195,40195,Vaulx Salengro,"68B:R,ZI5B:R",true,false,false,15627,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.927562342915828 45.750279464343066),166 AVENUE ROGER SALENGRO,true,Vaulx-en-Velin,69256
tcl_sytral.tclarret.40618,40618,Saint-Genis Barolles,78C:R,true,false,false,15642,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.781850534799731 45.679182319989394),15 AVENUE CHANOINE CARTELIER,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.40620,40620,Z.A. Barolles,78C:R,true,false,false,15643,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.782436073762289 45.67559616946445),65 AVENUE CHANOINE CARTELIER,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.40621,40621,Les Essards,78C:R,true,false,false,15644,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.802066429186229 45.63975774063413),585 CHEMIN DE LA ROSSIGNOLE,true,Vernaison,69260
tcl_sytral.tclarret.40624,40624,Clotilde,86A:A,false,false,false,15646,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.761344998130507 45.767611370791855),67 ROUTE DE PARIS,true,Tassin-la-Demi-Lune,69244
tcl_sytral.tclarret.40625,40625,Clotilde,86A:R,false,false,false,15647,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.762055980196884 45.76710996425912),67 ROUTE DE PARIS,false,Tassin-la-Demi-Lune,69244
tcl_sytral.tclarret.40674,40674,St Germain Mairie,"21A:A,96A:A,96A:R",true,false,false,15648,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.802912703640165 45.88409887759095),AVENUE DU 2EME SPAHIS,false,Saint-Germain-au-Mont-d'Or,69207
tcl_sytral.tclarret.40694,40694,St-Genis-Laval Hôp. Sud,"114:A,114:R,145E:A,145E:R",true,false,false,17347,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8053776131576145 45.7005896937965),60 CHEMIN DU GRAND REVOYET,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.40714,40714,Mions Centre,"62A:R,87A:R",true,false,false,15649,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.9563466943245755 45.66404232864113),AVENUE CHARLES DE GAULLE,false,Mions,69283
tcl_sytral.tclarret.40715,40715,Dauphine,"62A:R,87A:R",true,false,false,15650,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.952877945451895 45.66290814695041),2 ROUTE DE CORBAS,false,Mions,69283
tcl_sytral.tclarret.40796,40796,Hauts de Solaize,GE2A:R,false,false,false,15651,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.842652353869256 45.64605765034459),339 RUE DU 11 NOVEMBRE 1918,true,Solaize,69296
tcl_sytral.tclarret.40847,40847,Belle Etoile,64A:A,false,false,false,15655,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.846415503968291 45.68466465115841),AVENUE ALBERT RAMBOZ,false,Saint-Fons,69199
tcl_sytral.tclarret.40856,40856,19 Mars 1962,60A:R,true,false,false,15656,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8599535075173295 45.70007562164506),1 AVENUE MAURICE THOREZ,true,Vénissieux,69259
tcl_sytral.tclarret.40857,40857,19 Mars 1962,60A:A,true,false,false,15657,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.8599605310704845 45.70017564670922),1 AVENUE MAURICE THOREZ,false,Vénissieux,69259
tcl_sytral.tclarret.40895,40895,Techsud,64A:R,true,false,false,15658,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.845040471395607 45.723961468874016),RUE SAINT JEAN DE DIEU,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.40914,40914,Plateau de St Rambert,"2A:R,S10A:A,S10A:R",false,false,false,15660,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.826187939357749 45.801692912727894),13 RUE HECTOR BERLIOZ,false,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.41014,41014,Gambetta - Picasso,85A:A,true,false,false,15663,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.995496591933514 45.763147746200644),40 RUE GAMBETTA,true,Meyzieu,69282
tcl_sytral.tclarret.41015,41015,Gambetta - Picasso,85A:R,true,false,false,15664,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.995775213667639 45.764122342302336),29 RUE GAMBETTA,true,Meyzieu,69282
tcl_sytral.tclarret.41016,41016,Mendes France - Rambion,85A:A,false,false,false,15665,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.98980212853413 45.76149497079651),22 BOULEVARD PIERRE MENDES FRANCE,true,Meyzieu,69282
tcl_sytral.tclarret.41017,41017,Mendes France - Rambion,85A:R,false,false,false,15666,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.989848975927991 45.761516998270125),22 BOULEVARD PIERRE MENDES FRANCE,true,Meyzieu,69282
