id,nom,longitude,latitude
316,Cailloux Centre,4.870796170305275,45.854730841403835
317,Cailloux Chateau,4.869761193497651,45.84848918141569
392,Champoulin,4.71724099360079,45.758705707987986
459,Chateau Roy,4.853029345538832,45.82936800786639
491,Valpre,4.787136652615496,45.77840170006091
1479,La Vuldy,4.719935316476143,45.75818310968592
1608,Les Anemones,5.005269110175176,45.72758385359621
1804,Longefer,4.880151152518682,45.73933801909375
1804,Longefer,4.880151152518682,45.73933801909375
1809,Lorette,4.798123111823041,45.70713435001098
37056,Paul Chevrel,4.8001776937764795,45.819850881832636
37164,Les Alpes,4.936939663931253,45.7805598776337
37166,Vaulx Thibaude,4.9311969521757195,45.77882035849261
20,Acacias,4.789133119108562,45.78053924766797
21,Acacias,4.788586713875907,45.78005324166596
73,Aqueducs de Beaunant,4.779963362674723,45.72432463913666
73,Aqueducs de Beaunant,4.779963362674723,45.72432463913666
73,Aqueducs de Beaunant,4.779963362674723,45.72432463913666
96,Avignon,4.857100159373121,45.69186367773395
97,Avignon,4.857752539670995,45.69152496722354
98,Ayasse - Yves Farge,4.827341942461013,45.73547626852305
98,Ayasse - Yves Farge,4.827341942461013,45.73547626852305
99,Ayasse - Yves Farge,4.827946171879359,45.735992301506734
99,Ayasse - Yves Farge,4.827946171879359,45.735992301506734
101,Genas - Jean Mermoz,5.022487034696983,45.74196313084148
101,Genas - Jean Mermoz,5.022487034696983,45.74196313084148
37172,Z.I. Bruyeres,4.941655062698083,45.75979200651035
37199,Le Capot,4.985776052033983,45.70696742113483
37214,Vaulx-en-Velin La Soie,4.921170264033963,45.761192575502655
43215,Parilly Univ. Hippodrome,4.914368294405391,45.7222467433177
43218,Grand Vire,4.916060160987979,45.777818780580404
43218,Grand Vire,4.916060160987979,45.777818780580404
43675,Techlid Le Tronchon,4.771622590967739,45.80541810399605
106,Bachut - Mairie du 8ème,4.868618347820176,45.73708728149231
106,Bachut - Mairie du 8ème,4.868618347820176,45.73708728149231
108,Badel,4.70276980736185,45.770906640871466
109,Badel,4.702441905232091,45.77079465054989
110,Balmont Bas,4.800561015006976,45.78338916056601
111,Balmont Bas,4.800951782475802,45.783554037825986
288,Buers - Pressense,4.8964272412966965,45.77012286948362
290,Buers - Salengro,4.88964100523927,45.78262609520567
290,Buers - Salengro,4.88964100523927,45.78262609520567
291,Bugeaud,4.852840704521174,45.7670383485688
306,College Louis Aragon,4.890093510907608,45.693042601453215
311,Charles Perrault,4.890039417247068,45.77125729753084
314,Cailloux Bellevue,4.867508495125014,45.853832735215775
43736,Rillieux - Les Alagniers,4.894297940220527,45.81412054615527
43736,Rillieux - Les Alagniers,4.894297940220527,45.81412054615527
43736,Rillieux - Les Alagniers,4.894297940220527,45.81412054615527
43737,Rillieux - Les Alagniers,4.894190216095194,45.814054587047764
43737,Rillieux - Les Alagniers,4.894190216095194,45.814054587047764
43737,Rillieux - Les Alagniers,4.894190216095194,45.814054587047764
43884,Neuville Ancienne Gare,4.8414661178084035,45.87823337123628
43885,Neuville Racine,4.842585760588241,45.87142142888349
43886,Neuville Hopital,4.847236902262437,45.86800440335538
43889,Rue J.Moulin,4.840235670262301,45.88182429928637
43914,Sogaris - Promotrans,4.934599067053591,45.67601648678103
43915,St Fons Mairie,4.8552364752423465,45.708125720950015
43915,St Fons Mairie,4.8552364752423465,45.708125720950015
122,Bas des Chassagnes,4.811012423912345,45.720885602244756
122,Bas des Chassagnes,4.811012423912345,45.720885602244756
122,Bas des Chassagnes,4.811012423912345,45.720885602244756
122,Bas des Chassagnes,4.811012423912345,45.720885602244756
122,Bas des Chassagnes,4.811012423912345,45.720885602244756
202,Bifurcation du Rosay,4.808665077339342,45.79141901040081
202,Bifurcation du Rosay,4.808665077339342,45.79141901040081
202,Bifurcation du Rosay,4.808665077339342,45.79141901040081
202,Bifurcation du Rosay,4.808665077339342,45.79141901040081
202,Bifurcation du Rosay,4.808665077339342,45.79141901040081
205,Bir Hakeim,4.85450824378436,45.75310521751581
209,Bleriot,4.9489001623595446,45.659157277481356
209,Bleriot,4.9489001623595446,45.659157277481356
210,Bleriot,4.948939942886023,45.6589133085339
210,Bleriot,4.948939942886023,45.6589133085339
211,Bois de Dardilly,4.757004632232978,45.798749220474484
215,Bois de Parilly,4.913342547999986,45.72559182191745
215,Bois de Parilly,4.913342547999986,45.72559182191745
215,Bois de Parilly,4.913342547999986,45.72559182191745
44321,Grand Champ,4.819623701595362,45.79932685789486
44321,Grand Champ,4.819623701595362,45.79932685789486
44321,Grand Champ,4.819623701595362,45.79932685789486
44321,Grand Champ,4.819623701595362,45.79932685789486
44321,Grand Champ,4.819623701595362,45.79932685789486
318,Cailloux Chateau,4.870057957453781,45.84877954135025
328,Caluire Centre,4.848166040817118,45.79903585360741
328,Caluire Centre,4.848166040817118,45.79903585360741
328,Caluire Centre,4.848166040817118,45.79903585360741
329,Caluire Centre,4.847620017893753,45.7997967844157
329,Caluire Centre,4.847620017893753,45.7997967844157
329,Caluire Centre,4.847620017893753,45.7997967844157
333,Caluire Place Foch,4.851885347735748,45.79761901099662
333,Caluire Place Foch,4.851885347735748,45.79761901099662
333,Caluire Place Foch,4.851885347735748,45.79761901099662
333,Caluire Place Foch,4.851885347735748,45.79761901099662
334,Caluire Place Foch,4.851767076904056,45.79784669087252
334,Caluire Place Foch,4.851767076904056,45.79784669087252
334,Caluire Place Foch,4.851767076904056,45.79784669087252
334,Caluire Place Foch,4.851767076904056,45.79784669087252
352,Carrefour Liberation,4.7755930982314885,45.75888037912666
352,Carrefour Liberation,4.7755930982314885,45.75888037912666
352,Carrefour Liberation,4.7755930982314885,45.75888037912666
354,Carry,4.87038389433227,45.75503215533369
355,Castellane,4.898696805060113,45.80800195039267
355,Castellane,4.898696805060113,45.80800195039267
356,Castellane,4.89921899939931,45.80812353304169
356,Castellane,4.89921899939931,45.80812353304169
359,Centre Psychotherapique,4.835608672192408,45.81797277025755
385,Champagne (ch.St Didier),4.7867828901606995,45.80041111156955
385,Champagne (ch.St Didier),4.7867828901606995,45.80041111156955
385,Champagne (ch.St Didier),4.7867828901606995,45.80041111156955
395,Champvillard,4.818449043687629,45.672680358245124
395,Champvillard,4.818449043687629,45.672680358245124
123,Bas des Chassagnes,4.81102344948708,45.7204361172596
123,Bas des Chassagnes,4.81102344948708,45.7204361172596
123,Bas des Chassagnes,4.81102344948708,45.7204361172596
123,Bas des Chassagnes,4.81102344948708,45.7204361172596
123,Bas des Chassagnes,4.81102344948708,45.7204361172596
124,Barolles Centre,4.785441858512065,45.68053507528893
124,Barolles Centre,4.785441858512065,45.68053507528893
124,Barolles Centre,4.785441858512065,45.68053507528893
124,Barolles Centre,4.785441858512065,45.68053507528893
125,Barolles Centre,4.786325029035998,45.680470773920774
125,Barolles Centre,4.786325029035998,45.680470773920774
125,Barolles Centre,4.786325029035998,45.680470773920774
125,Barolles Centre,4.786325029035998,45.680470773920774
128,Basso,4.791558507673778,45.824732669674184
128,Basso,4.791558507673778,45.824732669674184
129,Basso,4.7915435591361755,45.8250869196698
129,Basso,4.7915435591361755,45.8250869196698
130,Bastero - Aquarium,4.814492403882965,45.726617537622865
130,Bastero - Aquarium,4.814492403882965,45.726617537622865
130,Bastero - Aquarium,4.814492403882965,45.726617537622865
130,Bastero - Aquarium,4.814492403882965,45.726617537622865
130,Bastero - Aquarium,4.814492403882965,45.726617537622865
192,Berliet Venissieux,4.898513524146501,45.71327145621228
195,Bernard Vallot,4.893121280828457,45.73378652313695
307,College Louis Aragon,4.889978355517086,45.693722576422864
44322,Grand Champ,4.819674023581677,45.79995096651962
44322,Grand Champ,4.819674023581677,45.79995096651962
44322,Grand Champ,4.819674023581677,45.79995096651962
44358,Manissieux Place Balzac,4.978108200786417,45.70604943729018
44358,Manissieux Place Balzac,4.978108200786417,45.70604943729018
44358,Manissieux Place Balzac,4.978108200786417,45.70604943729018
44381,Meyzieu Jacques Prevert,4.994485091590239,45.76053498441225
45442,Chaponost Gare,4.7630370225494145,45.698961050834775
45442,Chaponost Gare,4.7630370225494145,45.698961050834775
45443,Chaponost Gare,4.764179303866802,45.69864829963132
45443,Chaponost Gare,4.764179303866802,45.69864829963132
45477,Centre Social,4.750184829686776,45.714629788959456
45478,Chaponost Bellevue,4.747711446559705,45.71213575235432
45640,St Germain Mairie,4.802133597541051,45.8837375434974
45789,Pont Clemenceau,4.810307162403146,45.776423186518244
45790,Pont Clemenceau,4.810387172220184,45.77630017912249
45791,Quai Gillet,4.813696216598894,45.77187114634264
45791,Quai Gillet,4.813696216598894,45.77187114634264
45791,Quai Gillet,4.813696216598894,45.77187114634264
45796,Pont de Collonges RD,4.84565505813922,45.81450070634533
45799,Bellecour Le Viste,4.833742670240757,45.75714938273697
310,Claude Joseph Bonnet,4.821157528473234,45.774890814448135
310,Claude Joseph Bonnet,4.821157528473234,45.774890814448135
320,Cailloux La Croix,4.864699167110084,45.852689745423106
325,Mermoz - Californie,4.87826067689426,45.73347600534922
325,Mermoz - Californie,4.87826067689426,45.73347600534922
396,Champvillard,4.818368844226105,45.67261012525414
396,Champvillard,4.818368844226105,45.67261012525414
46095,Pontet Crases,4.764797645448022,45.788139926779984
46095,Pontet Crases,4.764797645448022,45.788139926779984
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46120,Gare d'Oullins,4.814511855643357,45.716459511928576
46121,Gare d'Oullins,4.81468166108025,45.71614972565829
46122,Gare d'Oullins,4.8148826413476735,45.71616148782455
46132,Gare d'Oullins,4.8147396853187265,45.71629696116003
46138,Roux Rivoire,4.79706935142968,45.610782655829304
46138,Roux Rivoire,4.79706935142968,45.610782655829304
398,Chantabeau,4.837762300335769,45.6416126320157
399,Chante Ruisseau,4.738629816773201,45.772564043020374
46171,Descartes - Foch,4.787320959737992,45.688223148309035
46171,Descartes - Foch,4.787320959737992,45.688223148309035
46191,Part-Dieu Jules Favre,4.857041232358716,45.76369414152677
46191,Part-Dieu Jules Favre,4.857041232358716,45.76369414152677
46191,Part-Dieu Jules Favre,4.857041232358716,45.76369414152677
46191,Part-Dieu Jules Favre,4.857041232358716,45.76369414152677
46198,Poumeyrol,4.863163158250762,45.79150184549706
46198,Poumeyrol,4.863163158250762,45.79150184549706
46198,Poumeyrol,4.863163158250762,45.79150184549706
46201,Camp Militaire,4.8694147152477125,45.819587585169074
46201,Camp Militaire,4.8694147152477125,45.819587585169074
46202,Montessuy Gutenberg,4.848476038675629,45.795159821313746
46204,Pateliere - Robiniers,4.7452221325058375,45.745898652301804
46204,Pateliere - Robiniers,4.7452221325058375,45.745898652301804
46205,Pateliere - Robiniers,4.7451971138368645,45.745858685426285
46205,Pateliere - Robiniers,4.7451971138368645,45.745858685426285
46212,Pr Bernard,4.845408614987452,45.72249396986363
46255,Flachet,4.888828254783805,45.76825497375769
46316,Genas Rd Point Epine(D),4.98318505006341,45.73469020167846
400,Chante Ruisseau,4.738615003126056,45.77251935564952
400,Chante Ruisseau,4.738615003126056,45.77251935564952
401,Chantegrillet,4.773252123630211,45.73881158699394
411,Charbinat,4.8198836466860095,45.697534908514655
411,Charbinat,4.8198836466860095,45.697534908514655
412,Chardonnet,4.929864175441213,45.766003978897544
413,Chardonnet,4.9298111691022495,45.76606092242677
515,Cimetiere de Loyasse,4.8134742085976265,45.76267322309705
516,Cimetiere de Loyasse,4.813841202055699,45.76249527531746
519,Cite Ampere,4.81229850899651,45.708451374710386
520,Cite Ampere,4.812545768731852,45.708355816892706
525,Cite Berliet centre,4.901143519679812,45.705470576076
564,Clos Jouve,4.821408142642884,45.77346515926046
564,Clos Jouve,4.821408142642884,45.77346515926046
572,Coblod - Rosenberg,4.892127427513728,45.700477308413475
572,Coblod - Rosenberg,4.892127427513728,45.700477308413475
572,Coblod - Rosenberg,4.892127427513728,45.700477308413475
572,Coblod - Rosenberg,4.892127427513728,45.700477308413475
574,Colbert,4.834393430814157,45.772616923450435
576,Coli,4.9458543752691915,45.76915515725239
46439,Echangeur Sauvegarde,4.787530210176058,45.78665606115528
46439,Echangeur Sauvegarde,4.787530210176058,45.78665606115528
46439,Echangeur Sauvegarde,4.787530210176058,45.78665606115528
46439,Echangeur Sauvegarde,4.787530210176058,45.78665606115528
37074,Tourneyrand,4.841424117701113,45.85907543726225
37074,Tourneyrand,4.841424117701113,45.85907543726225
588,Contrebandiers,4.804949114663496,45.787140055028075
46328,Calmette - Muriers,4.986767158475447,45.71686529870028
46334,Aéroport St Exupéry -Bus,5.079150533458697,45.71865238359996
46334,Aéroport St Exupéry -Bus,5.079150533458697,45.71865238359996
46335,Olivier de Serres,5.0093109637502735,45.722223322407366
46337,Z.I. du Mariage,5.075006758054643,45.766017299289665
592,Corbas Mairie,4.898389430904589,45.67014659256282
592,Corbas Mairie,4.898389430904589,45.67014659256282
592,Corbas Mairie,4.898389430904589,45.67014659256282
46338,L'Odyssee,5.063132816835835,45.76404226952072
46339,L'Odyssee,5.063272815254301,45.764064256274715
46340,Vallon,5.0622636936240815,45.75958528373166
46341,Vallon,5.062163769496361,45.759663236620135
46424,Route de Givors,4.985016791374005,45.649598432882556
46425,Route de Givors,4.9845187971922815,45.64968644729972
46427,Idoux,4.763074194451195,45.591947814334816
46429,Robespierre-Carnot,4.770904262058338,45.58614674335084
46429,Robespierre-Carnot,4.770904262058338,45.58614674335084
46429,Robespierre-Carnot,4.770904262058338,45.58614674335084
46500,La Rama,4.749392154170082,45.57803573509319
46574,Décines OL Vallée,4.982730096208766,45.76191301191926
593,Corbas Mairie,4.8996274153644706,45.67125957531493
593,Corbas Mairie,4.8996274153644706,45.67125957531493
593,Corbas Mairie,4.8996274153644706,45.67125957531493
599,Cordeliers,4.838114261130031,45.76279480799118
599,Cordeliers,4.838114261130031,45.76279480799118
599,Cordeliers,4.838114261130031,45.76279480799118
599,Cordeliers,4.838114261130031,45.76279480799118
620,Couzon,4.832344322011738,45.8456804314042
702,Decines Gare,4.952220130431761,45.76999589314343
707,Decines Wilson,4.942668549911436,45.768698042830174
708,Decines Wilson,4.941978212652086,45.76870587003187
761,Docteur Horand,4.80211884960207,45.77084590268192
770,Duchere Capucines,4.794291896787895,45.789406648387995
770,Duchere Capucines,4.794291896787895,45.789406648387995
770,Duchere Capucines,4.794291896787895,45.789406648387995
772,Duchere Chateau,4.793016049099288,45.7811342328276
772,Duchere Chateau,4.793016049099288,45.7811342328276
772,Duchere Chateau,4.793016049099288,45.7811342328276
807,Duquesne - Foch,4.843057220007926,45.77293207834074
853,Entree de Decines,4.934557157331896,45.767436743464714
877,Etoile d'Alai,4.7691403524406635,45.75339228056933
884,Eurexpo Entrée Princ.,4.949311945977355,45.73119612778013
885,Evellier,4.694497995217086,45.748931843670434
885,Evellier,4.694497995217086,45.748931843670434
131,Bastero - Aquarium,4.814045430595569,45.7254955248864
131,Bastero - Aquarium,4.814045430595569,45.7254955248864
131,Bastero - Aquarium,4.814045430595569,45.7254955248864
131,Bastero - Aquarium,4.814045430595569,45.7254955248864
46579,Meyzieu les Panettes,5.030087901569059,45.76241106433039
46580,Décines OL Vallée,4.982141102307255,45.76268393653193
46612,Meyzieu les Panettes,5.02914587086894,45.76087011026616
46640,Andre Philip,4.865390231407393,45.77239597781167
46640,Andre Philip,4.865390231407393,45.77239597781167
46770,Clos de la Jeunesse,4.8464911103001045,45.78928190873851
46782,Lissieu - Montluzin,4.749384916600704,45.87093083618943
46783,Lissieu - Montluzin,4.749324950170573,45.870838782015745
46792,Sathonay Manutention,4.872535568187184,45.82755949461947
46793,Sathonay Castellane,4.868395692857387,45.82453951943367
46873,Meyzieu Gare,4.998702069640701,45.77144490671654
46873,Meyzieu Gare,4.998702069640701,45.77144490671654
46876,Meyzieu Centre Aquatique,5.0120930320711885,45.769626021024216
46972,Espace François Perraud,4.748352426157983,45.70769393641824
46977,Buyer - Gai Vallon,4.800249070888651,45.76350814212317
46977,Buyer - Gai Vallon,4.800249070888651,45.76350814212317
134,Bastero - Aquarium,4.813583848369907,45.72582219283624
134,Bastero - Aquarium,4.813583848369907,45.72582219283624
140,Batterie,4.915743877214211,45.74447564629728
142,Foch - Provinces,4.7985053597106875,45.74729744308674
143,Foch - Provinces,4.798218348532388,45.747865402578995
212,Bois de Dardilly,4.75773997312767,45.797914288811846
925,Fleurieu,4.840566020294159,45.86302740121199
925,Fleurieu,4.840566020294159,45.86302740121199
926,Fleurieu,4.840495839423632,45.86288971337544
926,Fleurieu,4.840495839423632,45.86288971337544
942,Fontrobert,4.949380229539139,45.67307148926259
984,Fromentin,4.763849477385748,45.87248188310609
985,Fromentin,4.763760555518025,45.87251080489758
988,Gabriel Rosset,4.839444456026275,45.729931422820755
988,Gabriel Rosset,4.839444456026275,45.729931422820755
989,St Genis Gadagne,4.795612413213594,45.7006817288487
989,St Genis Gadagne,4.795612413213594,45.7006817288487
990,St Genis Gadagne,4.79608329098564,45.70173351607353
990,St Genis Gadagne,4.79608329098564,45.70173351607353
999,Garanjou,4.816314183698394,45.70518503665296
1095,Grange Blanche,4.879136293725777,45.74297053591572
1825,Luzy,4.80164122696178,45.75619230954614
1825,Luzy,4.80164122696178,45.75619230954614
47119,Charmettes,4.867681273202877,45.763754067084676
47119,Charmettes,4.867681273202877,45.763754067084676
47120,Bernaix,4.896583284164866,45.75995602568655
47120,Bernaix,4.896583284164866,45.75995602568655
47121,Bernaix,4.896250291105741,45.759943995509246
47121,Bernaix,4.896250291105741,45.759943995509246
146,Bechevelin,4.8389129107798805,45.748969203955774
47159,R.N.6 - Servet,5.009990014073854,45.69944245727935
47179,Gare de Pierre-Benite,4.823453572432921,45.705904664544434
47179,Gare de Pierre-Benite,4.823453572432921,45.705904664544434
47180,Brotillon,4.825951592384675,45.70451565378085
47180,Brotillon,4.825951592384675,45.70451565378085
47205,Les Combes de St Cyr,4.825375862591044,45.81236986274375
47208,Verlaine,4.880158288599399,45.76219200973872
47231,Ferroussat,4.767936352721965,45.721391688927426
47238,Casimir - Perier,4.824227372782232,45.74141938527673
47240,Parc de l'Artillerie,4.845648406178577,45.72852244632507
47241,Parc de l'Artillerie,4.84565443610333,45.728471454903726
47242,Gabriel Rosset,4.8408563924410775,45.72976040262241
47242,Gabriel Rosset,4.8408563924410775,45.72976040262241
47243,St Fons Semard,4.845051617360252,45.694276674845
47250,Pagere Vivaldi,4.915800358445828,45.74598514970103
47251,Bron Jean Jaures,4.905164429982632,45.729925272906065
47251,Bron Jean Jaures,4.905164429982632,45.729925272906065
147,Bechevelin,4.840671517826236,45.75003712961583
404,Chantemerle,4.794116595930873,45.81987791226415
404,Chantemerle,4.794116595930873,45.81987791226415
404,Chantemerle,4.794116595930873,45.81987791226415
405,Chantemerle,4.7940922955391505,45.81978069159401
405,Chantemerle,4.7940922955391505,45.81978069159401
405,Chantemerle,4.7940922955391505,45.81978069159401
410,Charbinat,4.820877621559028,45.69766636360269
410,Charbinat,4.820877621559028,45.69766636360269
1000,Garanjou,4.816357618451613,45.70521098948276
1015,Garibaldi - Gambetta,4.853313412414995,45.751788669705604
1068,Grand Trou,4.8531635999338825,45.735580847857086
1068,Grand Trou,4.8531635999338825,45.735580847857086
1069,Grand Trou,4.853227804885674,45.73557940801796
1097,Grange Blanche - Viala,4.885639415179385,45.7443282253403
1097,Grange Blanche - Viala,4.885639415179385,45.7443282253403
1169,HLM Republique,4.870492496153686,45.707174537279286
1212,Impasse Mathieu,4.83962059193229,45.78827064715826
1236,Jamen Grand,4.840935107395175,45.795179851732115
1236,Jamen Grand,4.840935107395175,45.795179851732115
1236,Jamen Grand,4.840935107395175,45.795179851732115
1266,Joannes Masset,4.800909204958643,45.76958926442089
1276,Jonage Pradel,5.041864982844196,45.79038903824619
1284,Decines Jules Ferry,4.960785334055228,45.76398235522843
47253,Louis Braille,4.949798287530962,45.69594853658766
47254,Varichon,4.870806411986605,45.73490036208539
47255,Part-Dieu Servient,4.8522842580796075,45.760172165489436
47261,Les Muguets,4.9350503158880965,45.688032510522724
47261,Les Muguets,4.9350503158880965,45.688032510522724
185,Benoit Bernard,4.852474536443439,45.73850368583052
185,Benoit Bernard,4.852474536443439,45.73850368583052
187,Berjon - St Simon,4.797120386977417,45.77641918752895
187,Berjon - St Simon,4.797120386977417,45.77641918752895
190,Paul Berliet,4.911935751191705,45.70513697271442
190,Paul Berliet,4.911935751191705,45.70513697271442
191,Berliet Venissieux,4.899191422994022,45.71283750025368
213,Bois de l'Etoile,4.725197905147201,45.78059945370062
47262,Les Muguets,4.935230226443602,45.68814356055863
47262,Les Muguets,4.935230226443602,45.68814356055863
47266,D'Arsonval - Jacquard,4.971327186667558,45.728460227157804
47266,D'Arsonval - Jacquard,4.971327186667558,45.728460227157804
47267,Ampere - Lavoisier,4.969958093274097,45.73185618716644
47267,Ampere - Lavoisier,4.969958093274097,45.73185618716644
47268,Chassieu Lavoisier,4.966573168504571,45.732803236338825
47268,Chassieu Lavoisier,4.966573168504571,45.732803236338825
47278,Marcy INTEFP,4.714247787117301,45.786729485093126
47278,Marcy INTEFP,4.714247787117301,45.786729485093126
47279,Genas Avenir Montgolfier,4.983069071977904,45.722182302770996
47279,Genas Avenir Montgolfier,4.983069071977904,45.722182302770996
